,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
155858,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,816.899692309,169.0,0.0
155875,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,599.161253356,101.735714286,0.0
155881,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,914.71297169,34.99,1.0
155883,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,5.545868174419999,27.1165686275,0.0
155897,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,977.7017487319999,119.99,0.0
155908,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,23.8160889757,34.99,0.0
155917,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,68.0773635612,27.873571428600002,0.0
155921,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,448.790696849,67.070952381,0.0
155926,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,551.2309660430001,43.5261971831,0.0
155930,10697140,16.0,INOX,18.5,TRAMONTINA,18.5,NAO,0.0,685.344367497,176.52,0.0
155934,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,948.216216384,26.99,1.0
155944,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,489.493921869,169.0,1.0
155946,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,204.19551465799998,29.7406976744,0.0
155959,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,571.30243046,30.9037037037,0.0
155969,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,40.593504094299995,43.5261971831,0.0
155982,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,569.884691149,59.71309859155001,0.0
155985,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,763.576039601,75.9,0.0
156001,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,347.95323396699996,27.3934375,0.0
156012,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,372.519208273,69.9,0.0
156015,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,73.7722701069,86.9,0.0
156030,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,83.1143104295,106.43,0.0
156037,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,214.926900512,32.9,1.0
156048,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,50.6300443878,68.6908333333,0.0
156052,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,691.778443368,93.0,0.0
156055,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,764.8145431180001,26.99,0.0
156060,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,429.920198267,34.5666666667,0.0
156065,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,261.19736447900004,49.9,0.0
156066,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,527.923672967,68.6908333333,0.0
156070,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,317.950652641,34.99,0.0
156080,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,357.42342230199995,27.585846153800002,0.0
156088,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,22.8110192325,32.9,0.0
156100,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,376.22949320699996,89.2211111111,0.0
156122,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,710.8121189789999,27.585846153800002,0.0
156128,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,43.0021499455,54.4333333333,0.0
156140,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,813.3405618889999,39.99,0.0
156141,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,351.567601129,69.9,0.0
156144,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,84.1668100406,26.884117647100002,0.0
156148,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,204.964228508,26.99,0.0
156150,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,8.22251162435,31.890797545999998,0.0
156153,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,66.5068540395,165.79,0.0
156157,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,754.6876212330001,93.0,0.0
156158,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,538.20576658,43.5261971831,0.0
156168,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,880.305307279,31.293333333299998,0.0
156172,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,623.375896966,34.99,1.0
156177,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,286.484326302,79.99,1.0
156185,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,613.791665459,59.85,0.0
156202,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,57.7004925859,24.29,1.0
156224,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,537.732898956,87.5623076923,0.0
156235,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,316.502720469,39.8792592593,0.0
156254,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,161.56466800299998,32.9,0.0
156260,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,392.619530068,34.99,0.0
156264,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,901.317053679,68.9,0.0
156267,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,410.14971673199994,26.99,0.0
156281,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,206.531098023,29.3568333333,0.0
156282,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,189.118331378,39.99,0.0
156285,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,991.6009680239999,32.0280487805,0.0
156286,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,142.296976408,30.9037037037,0.0
156301,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,892.5265882030001,27.543285714299998,0.0
156306,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,10.087791595399999,109.99,0.0
156316,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,733.449924088,165.79,0.0
156346,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,401.00840792099996,30.9037037037,0.0
156348,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,486.172576721,26.99,0.0
156354,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,399.545161054,31.890797545999998,0.0
156361,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,228.818035553,34.99,0.0
156367,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,845.255811892,31.9,0.0
156371,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,58.2453237172,49.9,0.0
156372,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,943.8682814619999,34.99,1.0
156375,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,862.2717267510001,28.3489473684,0.0
156380,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,323.146226215,31.293333333299998,0.0
156381,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,970.5063792960001,43.022820512799996,0.0
156386,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,234.47281232900002,187.78,1.0
156387,10697140,21.5,INOX,18.65,TRAMONTINA,20.65,NAO,0.0,379.495851425,178.9,0.0
156388,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,594.962077096,53.9,0.0
156423,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,366.545865795,39.99,0.0
156427,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,588.696461695,26.99,1.0
156432,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,64.382337926,32.9,0.0
156440,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,185.78369924400002,32.9,0.0
156444,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,938.083330965,27.7348076923,0.0
156458,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,358.049053192,26.99,1.0
156468,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,584.219293967,34.99,1.0
156475,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,949.0628360730001,31.99375,0.0
156476,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,353.33623884800005,34.99,0.0
156478,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,384.373092935,27.7072222222,0.0
156480,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,348.43873668300006,63.4625,0.0
156481,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,523.013577664,26.9354545455,0.0
156489,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,999.567528516,26.99,0.0
156504,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,726.271464795,181.408571429,0.0
156518,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,363.58050965900003,30.9037037037,0.0
156529,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,366.69630567400003,68.9,0.0
156538,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,445.736330548,69.9,1.0
156557,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,906.057800245,56.71309859155001,0.0
156558,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,713.551963077,43.5261971831,0.0
156559,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,692.400738682,89.2211111111,0.0
156573,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,738.107929917,27.1165686275,0.0
156581,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,450.724760232,49.9,0.0
156599,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,666.973787726,299.99,0.0
156602,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,864.784970402,27.543285714299998,0.0
156623,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,627.600770461,26.99,0.0
156630,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,514.3718971469999,32.9,0.0
156642,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,719.688986235,299.99,0.0
156643,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,902.501882854,34.99,0.0
156645,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,687.795379858,39.99,0.0
156655,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,37.70121003,26.99,0.0
156671,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,221.72611715,169.0,0.0
156714,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,16.5738925614,34.99,0.0
156737,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,391.54776019699995,32.9,0.0
156768,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,862.749755545,32.9,0.0
156786,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,291.54001427,32.9,0.0
156791,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,288.30448123049996,71.9392857143,0.0
156793,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,285.068948191,99.99,0.0
156850,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,924.975334162,39.99,0.0
156853,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,458.803100754,190.89,0.0
156857,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,472.668823775,169.0,0.0
156859,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,624.088700251,75.9,0.0
156873,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,202.17627744599997,32.9,0.0
156887,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,131.190377555,34.6566666667,0.0
156888,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,929.72697187,81.9,0.0
156890,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,853.6610357310001,27.3934375,0.0
156901,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,116.24649194700001,68.9,0.0
156904,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,229.83167739,35.5148484848,0.0
156920,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,571.074032577,27.1576623377,0.0
156951,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,456.21831051199996,32.9,0.0
156967,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,395.64443142,29.410625,0.0
156981,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,118.433056171,32.9,0.0
156982,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,608.442491828,31.890797545999998,0.0
156988,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,374.974678885,49.9,0.0
157005,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,252.350583391,169.0,0.0
157007,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,593.693958614,26.99,0.0
157014,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,680.85591607,27.162133333299998,0.0
157031,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,922.215716942,27.7072222222,0.0
157041,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,736.496039959,26.99,0.0
157055,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,706.571549505,31.890797545999998,0.0
157095,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,150.066711706,26.99,1.0
157098,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,201.429802474,28.1291176471,0.0
157102,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,716.284194541,51.18,0.0
157122,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,94.28448622040001,37.0,0.0
157137,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,952.797537335,31.890797545999998,0.0
157150,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,723.801885785,34.99,0.0
157174,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,787.637378118,26.27,0.0
157178,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,433.234163164,29.7406976744,0.0
157187,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,470.56739456800005,93.0,0.0
157199,10697140,23.0,INOX,23.5,TRAMONTINA,24.0,NAO,0.0,629.6583677159999,178.503333333,0.0
157206,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,133.010693311,173.7516666665,0.0
157207,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,156.737610982,169.0,0.0
157217,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,973.700593629,169.0,1.0
157221,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,663.380251188,27.162133333299998,0.0
157233,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,978.733054565,30.9037037037,0.0
157242,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,413.658438134,26.99,0.0
157245,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,716.4312457139999,65.9,0.0
157247,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,742.729666764,54.4333333333,0.0
157250,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,30.9926238305,34.99,0.0
157253,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,121.76239708899999,39.790952381,0.0
157273,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,930.141793388,75.9,0.0
157277,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,100.441447015,32.9,0.0
157278,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,700.872378265,31.9,0.0
157316,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,145.3636206,169.0,0.0
157321,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,319.492561227,94.22380952379999,0.0
157340,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,621.5807304465,44.460588235299994,0.0
157347,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,923.668899666,225.9,0.0
157350,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,636.333304463,26.99,1.0
157354,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,701.7610761130001,165.79,0.0
157391,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,124.803297753,32.9,0.0
157394,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,245.183840784,44.99,1.0
157405,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,304.888597525,58.99,0.0
157413,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,168.159545824,32.9,0.0
157416,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,611.260659627,199.815,0.0
157420,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,737.876654564,49.9,0.0
157427,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,443.74126855,38.52883116885,0.0
157433,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,389.86392347,27.1576623377,0.0
157434,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,767.5175425839999,31.9,1.0
157439,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,390.063556409,26.99,1.0
157450,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,661.3714420780001,34.99,1.0
157460,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,374.735583886,26.99,0.0
157466,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,381.864877515,53.9,0.0
157474,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,932.904503439,27.8140425532,0.0
157484,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,827.0360906980001,45.2090909091,0.0
157489,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,934.784659349,68.9,0.0
157493,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,697.756752014,34.5666666667,0.0
157503,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,3.99880914328,26.99,0.0
157510,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,869.321423669,49.9,0.0
157523,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,842.835802577,26.99,0.0
157534,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,749.10284451,26.99,1.0
157554,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,227.32950868900002,30.9037037037,0.0
157558,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,833.4413077319999,32.9,0.0
157587,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,472.095063335,31.890797545999998,0.0
157619,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,912.376719669,32.9,0.0
157620,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,631.085232801,30.9037037037,0.0
157628,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,653.715002794,69.9,0.0
157636,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,838.2828746710001,34.99,0.0
157657,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,574.729197817,82.2122222222,0.0
157661,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,291.415949785,229.0,0.0
157668,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,289.803709603,26.9354545455,0.0
157678,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,694.986758033,37.0,0.0
157702,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,693.388529849,87.5623076923,0.0
157703,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,670.98777605,70.73115384615,0.0
157717,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,890.6456146339999,53.9,0.0
157720,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,77.3765428267,34.99,1.0
157724,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,969.5729605060001,39.99,0.0
157746,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,148.296274602,27.162133333299998,0.0
157747,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,429.553875759,32.9,0.0
157752,223399954,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,693.558028273,60.824375,0.0
157787,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,658.149609328,88.74875,0.0
157797,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,960.5281021019999,106.43,0.0
157798,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,872.37040426,26.99,0.0
157800,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,773.255691858,68.9,0.0
157807,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,822.628654888,68.9,0.0
157811,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,133.52160233,38.135,0.0
157821,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,200.023055686,26.99,1.0
157838,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,694.861284344,30.9037037037,0.0
157878,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,924.060418647,32.9,0.0
157888,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,709.780536297,37.2135714286,0.0
157915,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,432.61185866,39.99,1.0
157922,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,155.443181023,59.9,1.0
157923,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,888.304922333,26.99,0.0
157929,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,412.865377262,32.9,0.0
157931,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,166.266753628,93.0,0.0
157955,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,755.889380885,30.9037037037,0.0
157956,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,23.6513919396,26.99,0.0
157970,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,291.15807994,69.9,1.0
158006,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,847.2847221330001,26.99,1.0
158022,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,928.36061946,30.9037037037,0.0
158033,10697140,16.0,INOX,18.5,TRAMONTINA,18.5,NAO,0.0,272.792486022,178.243,0.0
158038,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,689.14677368,43.5261971831,0.0
158049,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,370.524129357,32.9,0.0
158050,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,847.986746048,39.135714285700004,0.0
158059,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,600.459121449,74.99,0.0
158061,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,139.604477392,54.989999999999995,0.0
158062,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,373.20736443199996,34.99,0.0
158065,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,29.0459492821,31.9,0.0
158069,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,855.78320393,28.9761538462,0.0
158104,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,933.262273525,34.99,0.0
158111,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,585.868152945,26.99,0.0
158116,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,779.525365475,49.9,0.0
158124,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,525.958923785,75.00857142859999,0.0
158126,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,502.49010408199996,98.0544444444,0.0
158141,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,524.341632047,89.2211111111,0.0
158145,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,527.133781485,68.9,1.0
158159,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,29.8846955906,43.5261971831,0.0
158172,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,151.198986793,43.5261971831,0.0
158188,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,820.030975662,169.0,0.0
158204,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,190.202045931,33.5,0.0
158225,225254280,16.0,ALUMINIO,17.0,ZANELLA,17.0,NAO,0.0,513.332847094,34.245000000000005,0.0
158232,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,431.334186951,34.99,1.0
158236,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,561.934226451,26.99,0.0
158244,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,868.848693285,49.9,1.0
158271,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,152.981282016,54.9,1.0
158273,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,8.385408689830001,71.8238461538,0.0
158280,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,965.212678213,26.99,0.0
158291,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,432.518035434,49.9,0.0
158292,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,32.600220003000004,37.0,0.0
158294,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,85.3403549629,27.7348076923,0.0
158321,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,568.4457316180001,68.9,0.0
158327,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,233.423153243,32.9,0.0
158344,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,856.175805397,33.6613333333,0.0
158354,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,846.274257626,64.4983333333,0.0
158364,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,905.294100007,31.62953125,0.0
158380,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,264.834975366,129.85,0.0
158383,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,641.102106153,225.9,0.0
158397,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,949.95602099,26.99,0.0
158401,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,981.195687366,34.99,0.0
158411,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,26.2050972207,68.9,1.0
158443,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,562.434024803,51.1732394366,0.0
158450,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,875.631850156,91.048125,0.0
158457,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,939.4645139319999,54.9,0.0
