,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
99177,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,6.100336113969999,38.945,0.0
99324,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,930.48870873,39.99,0.0
99413,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,396.788377318,39.99,1.0
99488,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,407.05152953699996,39.99,0.0
99624,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,356.93439296599996,39.9600952381,0.0
99631,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,920.519428423,39.99,1.0
99673,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,420.613744855,109.99,0.0
99697,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,224.24599183200002,207.945,0.0
99707,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,806.4779643060001,305.9,0.0
99832,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,207.999600991,150.9,1.0
99847,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,741.916430246,305.9,0.0
99882,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,914.671693416,39.99,0.0
100046,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,538.9506826630001,305.9,0.0
100104,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,253.43408076900002,38.8706521739,0.0
100151,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,264.76476459599996,305.961428571,0.0
100316,27112635912,22.0,ALUMINIO,COLORIDO,24.0,TRAMONTINA,40.0,NAO,1.0,98.6809632639,455.3,0.0
100485,260006586,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,208.25388781,209.99,0.0
100712,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,364.06094895800004,305.9,1.0
100926,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,861.8047374939999,196.99,0.0
101004,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,555.0198496,39.99,0.0
101014,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,509.266067344,289.563043478,0.0
101031,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,992.997528685,38.945,0.0
101048,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,607.418500684,150.9,0.0
101092,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,850.379709673,150.9,0.0
101245,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,920.0910575710001,416.9,0.0
101294,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,951.205157221,41.8827272727,0.0
101316,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,170.170291502,39.99,0.0
101317,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,534.447665819,38.945,0.0
101356,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,165.462243854,39.89,0.0
101391,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,328.09376829,44.99,0.0
101436,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,825.5653046760001,251.65,0.0
101609,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,319.943870076,40.3157894737,0.0
101664,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,713.585115397,87.99,0.0
101689,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,337.11257307,236.39,1.0
101866,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,716.680421337,416.9,0.0
101901,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,317.918735808,305.9,0.0
101959,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,246.89587381400003,150.9,1.0
102059,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,887.328163085,39.99,0.0
102159,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,209.915192154,39.99,0.0
102220,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,961.80358952,39.99,0.0
102225,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,567.796112308,39.9025,0.0
102304,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,282.176702003,41.840339506199996,0.0
102306,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,844.809921443,305.9,0.0
102343,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,404.001927112,305.99214285700003,0.0
102353,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,901.976808088,196.99107142850002,0.0
102431,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,721.22836065,87.99,1.0
102531,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,943.239469135,39.9600952381,0.0
102550,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,571.8216362000001,416.9,0.0
102684,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,683.394300532,40.2966666667,0.0
102748,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,935.206537041,305.9,0.0
102834,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,962.7128651789999,305.96046875,0.0
102883,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,1.091386488,39.99,1.0
102893,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,385.782996178,39.2933333333,0.0
102943,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,260.755297215,41.458775,0.0
102962,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,543.3064361280001,39.7488461538,0.0
102976,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,147.598803071,107.84714285700001,0.0
103029,258444752,16.0,ALUMINIO,PRATA,21.5,BRINOX,32.5,NAO,1.0,161.15208102100001,73.9185714285,0.0
103115,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,441.95970225699995,39.99,0.0
103161,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,966.4244589010001,39.9600952381,0.0
103259,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,939.003222683,39.9531578947,0.0
103368,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,836.486349846,40.06,0.0
103395,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,928.3916755280001,39.99,0.0
103415,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,526.1940708000001,39.9593159609,0.0
103460,260006586,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,210.634034375,73.72465798044999,0.0
103478,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,704.031015848,107.49,0.0
103505,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,868.023165705,39.2933333333,0.0
103728,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,784.8242313889999,39.7577777778,0.0
103736,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,499.676523584,44.99,0.0
103837,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,40.396987740300005,44.99,0.0
103972,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,956.935026743,39.99,0.0
103989,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,485.412646236,87.99,0.0
104251,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,315.952248017,196.945,0.0
104295,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,209.56210281900002,305.9,0.0
104402,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,885.02920876,44.99,0.0
104477,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,221.124546716,39.99,0.0
104517,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,410.474494068,139.99,0.0
104660,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,506.05674431,39.4675,0.0
104766,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,63.575242235,40.3157894737,0.0
104783,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,728.424177667,39.615,0.0
104894,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,934.934028994,39.9593159609,0.0
105148,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,305.967077627,39.99,0.0
105172,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,935.107159665,87.99,0.0
105229,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,702.0100012319999,39.99,0.0
105265,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,117.97650937600001,39.99,0.0
105440,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,841.822160335,309.0125,0.0
105487,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,454.432176673,38.5725,0.0
105557,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,898.4991909839999,39.28125,0.0
105569,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,860.902563337,39.99,0.0
105599,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,488.793639261,41.840339506199996,0.0
105668,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,650.986777153,39.99,0.0
105776,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,845.249774408,39.99,0.0
105834,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,609.295422007,40.2966666667,0.0
105836,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,511.593147221,39.99,0.0
105838,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,637.59929062,44.99,0.0
105895,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,301.775025942,256.79,0.0
105903,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,447.11340732599996,107.84714285700001,0.0
105925,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,425.196524819,39.99,0.0
106077,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,389.540288746,39.99,0.0
106139,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,80.8050244537,39.99,0.0
106197,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,496.655012225,39.99,0.0
106217,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,438.209250415,305.96046875,0.0
106240,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,102.744421593,39.99,1.0
106258,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,240.127293671,39.99,0.0
106293,258444752,16.0,ALUMINIO,PRATA,21.5,BRINOX,32.5,NAO,1.0,638.08993452,98.89,1.0
106300,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,871.239872268,258.9,0.0
106336,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,882.3975067739999,39.99,1.0
106342,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,828.991222632,305.9,0.0
106362,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,108.52992752899999,251.65,0.0
106369,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,364.04124389099997,39.99,1.0
106383,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,845.3146481010001,345.966956522,0.0
106492,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,721.554591038,44.99,0.0
106872,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,146.36372637600002,258.9,0.0
106926,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,218.50520932599997,39.7577777778,0.0
106940,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,758.477311567,309.77,0.0
107249,260006468,28.0,INOX,PRETO,37.0,FUMIL,40.0,SIM,1.0,999.313882321,107.49,0.0
107347,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,851.5708782080001,305.9,0.0
107353,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,23.5403847094,209.353076923,0.0
107421,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,688.0290036839999,305.9,0.0
107434,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,773.530485174,37.9,0.0
107550,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,230.965664398,358.99,1.0
107643,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,350.37792495599996,39.99,0.0
107708,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,511.428194174,39.64,1.0
107733,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,488.14873218699995,39.6416666667,0.0
107893,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,899.129011024,39.99,0.0
107965,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,647.38312792,109.654615385,0.0
107974,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,821.921035133,39.99,1.0
108001,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,515.5528388619999,39.99,0.0
108053,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,375.662114026,44.99,0.0
108199,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,832.6832112230001,44.99,0.0
108233,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,813.804675691,38.5430769231,0.0
108294,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,739.88992139,305.9,0.0
108297,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,696.6678027080001,196.99,0.0
108510,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,508.462551476,118.1823076923,0.0
108534,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,201.50666928200002,39.3746153846,0.0
108555,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,732.507217742,41.840339506199996,0.0
108564,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,116.700621648,74.8251697531,0.0
108588,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,335.073826955,107.81,0.0
108604,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,694.110554631,73.83333333335,0.0
108643,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,592.7717970369999,39.8566666667,0.0
108671,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,216.229367968,305.9,0.0
108678,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,816.899329726,305.9,0.0
108729,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,293.277170892,39.99,1.0
108792,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,877.23366368,305.9,0.0
108945,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,515.179912259,44.99,0.0
109015,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,530.653750788,39.8904761905,0.0
109027,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,556.1304763530001,39.7075675676,0.0
109127,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,874.0388949789999,40.3157894737,0.0
109140,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,1000.26909486,258.9,0.0
109217,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,461.044718923,40.3157894737,0.0
109262,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,967.7727391760001,44.99,0.0
109293,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,108.261055666,44.99,0.0
109310,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,225.07734954900002,44.99,1.0
109337,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,739.3415976089999,305.9,0.0
109356,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,445.97992066300003,305.9,0.0
109419,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,824.8352898910001,174.688387097,0.0
109488,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,715.276413766,39.99,0.0
109532,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,582.5824613880001,39.99,0.0
109767,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,170.677768929,37.9,0.0
109780,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,513.136798653,39.3746153846,0.0
109798,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,278.163238922,39.99,0.0
109849,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,96.71851401049999,44.99,0.0
109928,258444752,16.0,ALUMINIO,PRATA,21.5,BRINOX,32.5,NAO,1.0,812.0080756369999,74.365,0.0
109988,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,239.467177238,103.74,0.0
110034,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,941.5166858680001,38.9996969697,0.0
110038,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,194.40549005900002,38.78609848485,0.0
110061,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,827.21885118,38.5725,0.0
110199,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,226.688103377,305.9,0.0
110315,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,576.095290403,39.9025,0.0
110354,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,597.444246542,39.99,0.0
110389,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,661.136949236,255.75,0.0
110398,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,829.1943523819999,256.725,0.0
110591,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,850.3111755860001,37.9,0.0
110704,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,90.57973866959999,139.99,0.0
110718,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,123.943694936,309.0125,0.0
110942,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,542.5885283609999,305.9,0.0
111151,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,955.778020635,39.99,1.0
111446,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,785.241914876,39.8904761905,0.0
111535,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,200.627792001,39.99,1.0
111565,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,592.552871213,305.99214285700003,0.0
111573,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,842.6524742,39.89,0.0
111580,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,507.43456959400004,305.9,0.0
111648,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,730.744217082,107.84714285700001,0.0
111671,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,422.94940473400004,305.99214285700003,0.0
111847,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,414.44624737,305.99214285700003,0.0
111855,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,722.3633401239999,39.89,0.0
111931,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,232.436493207,39.8904761905,0.0
111992,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,901.5496757889999,39.99,0.0
112047,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,175.580138781,305.99214285700003,0.0
112130,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,467.703580951,39.571999999999996,0.0
112245,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,715.154172796,39.99,1.0
112258,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,260.726314755,44.99,0.0
112367,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,939.163128128,150.9,1.0
112376,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,721.4992512660001,44.99,0.0
112381,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,969.362572937,39.99,0.0
112429,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,462.751975384,44.99,0.0
112431,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,649.131524935,39.9025,0.0
112437,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,550.4654486019999,39.99,1.0
112440,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,990.799688514,305.9,0.0
112460,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,820.5409279360001,37.9,1.0
112516,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,970.1073288289999,39.2933333333,0.0
112637,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,440.02294699,39.99,0.0
112692,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,547.155052866,305.9,0.0
112701,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,849.2570967339999,39.99,0.0
112736,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,583.937399521,139.99,0.0
112828,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,595.688408495,154.99,1.0
112885,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,449.18763038599997,39.99,0.0
112910,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,33.583049918200004,39.7488461538,0.0
112934,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,354.857925171,402.4225,0.0
113094,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,130.770792554,223.70625,0.0
113143,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,476.94656301,44.99,0.0
113165,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,661.94501732,44.8205,0.0
113173,260008912,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,652.7939496519999,41.77825,0.0
113301,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,517.997271724,38.736,0.0
113324,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,625.364501099,117.863,0.0
113463,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,508.880879566,196.99,0.0
113490,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,260.477426988,39.99,1.0
113576,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,989.2118610160001,37.9,1.0
113681,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,455.19007077599997,305.9,1.0
113695,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,982.9421988,305.96046875,0.0
113829,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,477.553270479,39.99,1.0
113845,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,710.6869542730001,39.99,0.0
113921,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,636.857507593,39.99,1.0
114031,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,153.849545495,44.99,0.0
114089,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,737.5854705180001,332.445,0.0
114330,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,739.374662735,39.2933333333,0.0
114361,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,607.534003188,39.99,0.0
114454,260008912,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,593.122169941,74.99000000000001,0.0
